"testId","tech","paramIdx","param","mddl","mda","mae_md","rmse_md","mae","rmse","dist"
54,"ssa",133,"50,25,toeplitz-ssa,2,1",4.45015098617338,15.3284040491048,0.274784583909442,15.3284040491048,0.274809575729161,0.34299952369734,0.555542519875422
54,"ssa",134," 6,50,toeplitz-ssa,2,1",4.57819351452199,17.1009235765935,0.324606871872189,17.1009235765935,0.32432154638766,0.382391019640598,0.788273027864183
54,"ssa",135," 7,50,toeplitz-ssa,2,1",7.3020081461874,19.1051942193946,0.385925955431929,19.1051942193946,0.385745535466842,0.427256249228625,1.29763900252215
54,"ssa",136," 8,50,toeplitz-ssa,2,1",3.80831261414309,16.0156374243349,0.290509277325072,16.0156374243349,0.290368974073469,0.358164626031607,0.591116540587451
54,"ssa",137," 9,50,toeplitz-ssa,2,1",5.92348598996574,16.0254940435682,0.294762180233153,16.0254940435682,0.294643558699206,0.35840062613981,0.804285775308631
54,"ssa",138,"10,50,toeplitz-ssa,2,1",6.74967700296642,16.6157324145707,0.305399362172896,16.6157324145707,0.305343844758192,0.371662113721786,0.970860400198615
54,"ssa",139,"25,50,toeplitz-ssa,2,1",8.26539215971336,17.2143412722822,0.305676048957579,17.2143412722822,0.305577883910046,0.384990260625465,1.23724498742875
54,"ssa",140,"50,50,toeplitz-ssa,2,1",4.45015098617338,15.3284040491048,0.274784583909442,15.3284040491048,0.274809575729161,0.34299952369734,0.555542519875422
54,"ssa",141," 6, 3,mssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",142," 7, 3,mssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",143," 8, 3,mssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",144," 9, 3,mssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",145,"10, 3,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",146,"25, 3,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",147,"50, 3,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",148," 6, 4,mssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",149," 7, 4,mssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",150," 8, 4,mssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",151," 9, 4,mssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",152,"10, 4,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",153,"25, 4,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",154,"50, 4,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",155," 6, 5,mssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",156," 7, 5,mssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",157," 8, 5,mssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",158," 9, 5,mssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",159,"10, 5,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",160,"25, 5,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",161,"50, 5,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",162," 6, 6,mssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",163," 7, 6,mssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",164," 8, 6,mssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",165," 9, 6,mssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",166,"10, 6,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",167,"25, 6,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",168,"50, 6,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",170," 7, 7,mssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
54,"ssa",171," 8, 7,mssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",172," 9, 7,mssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",173,"10, 7,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",174,"25, 7,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",175,"50, 7,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",178," 8, 8,mssa,2,1",3.42921726113044,16.0300432844814,0.290519394382693,16.0300432844814,0.290377505753014,0.358486092384718,0.573759780393147
54,"ssa",179," 9, 8,mssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",180,"10, 8,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",181,"25, 8,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",182,"50, 8,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",186," 9, 9,mssa,2,1",5.8085035896957,16.0377990486129,0.294813729622105,16.0377990486129,0.29469569709538,0.358676931436131,0.790788090195957
54,"ssa",187,"10, 9,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",188,"25, 9,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",189,"50, 9,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",194,"10,10,mssa,2,1",7.08862627895161,16.6268606267032,0.30548293591602,16.6268606267032,0.305427113720145,0.371912139091732,1.01830440020155
54,"ssa",195,"25,10,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",196,"50,10,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",202,"25,25,mssa,2,1",6.25148952654898,17.2326248999218,0.30603123571344,17.2326248999218,0.305931355978889,0.385395959355302,0.970567300422386
54,"ssa",203,"50,25,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",210,"50,50,mssa,2,1",2.69790517833173,12.1396189303298,0.215003659442513,12.1396189303298,0.214950677364405,0.271524760854473,0
54,"ssa",211," 6, 3,2d-ssa,2,1",4.18977647237491,17.1041064165815,0.324007541089092,17.1041064165815,0.323720250123012,0.382462363207771,0.76142598660127
54,"ssa",212," 7, 3,2d-ssa,2,1",7.40120032510541,19.0798179828279,0.385330740992744,19.0798179828279,0.38512439500944,0.426679581812053,1.30628418076932
